,period,value,time,date
411,7,0.41386266,1706724000.0,2024-01-31 18:00:00+00:00
412,7,0.41536889,1706727600.0,2024-01-31 19:00:00+00:00
413,7,0.41505485,1706731200.0,2024-01-31 20:00:00+00:00
414,7,0.42680274,1706734800.0,2024-01-31 21:00:00+00:00
415,7,0.42773014,1706738400.0,2024-01-31 22:00:00+00:00
416,7,0.42592534,1706742000.0,2024-01-31 23:00:00+00:00
417,7,0.42603100,1706745600.0,2024-02-01 00:00:00+00:00
418,7,0.42043132,1706749200.0,2024-02-01 01:00:00+00:00
419,7,0.43789633,1706752800.0,2024-02-01 02:00:00+00:00
420,7,0.43987448,1706756400.0,2024-02-01 03:00:00+00:00
421,7,0.43982237,1706760000.0,2024-02-01 04:00:00+00:00
422,7,0.43998005,1706763600.0,2024-02-01 05:00:00+00:00
423,7,0.43830596,1706767200.0,2024-02-01 06:00:00+00:00
424,7,0.43854006,1706770800.0,2024-02-01 07:00:00+00:00
425,7,0.43856704,1706774400.0,2024-02-01 08:00:00+00:00
426,7,0.43840767,1706778000.0,2024-02-01 09:00:00+00:00
427,7,0.43596542,1706781600.0,2024-02-01 10:00:00+00:00
428,7,0.43551906,1706785200.0,2024-02-01 11:00:00+00:00
429,7,0.42932456,1706788800.0,2024-02-01 12:00:00+00:00
430,7,0.42934830,1706792400.0,2024-02-01 13:00:00+00:00
431,7,0.42893720,1706796000.0,2024-02-01 14:00:00+00:00
432,7,0.42890106,1706799600.0,2024-02-01 15:00:00+00:00
433,7,0.42966747,1706803200.0,2024-02-01 16:00:00+00:00
434,7,0.42620585,1706806800.0,2024-02-01 17:00:00+00:00
435,7,0.42717386,1706810400.0,2024-02-01 18:00:00+00:00
436,7,0.42755265,1706814000.0,2024-02-01 19:00:00+00:00
437,7,0.42824093,1706817600.0,2024-02-01 20:00:00+00:00
438,7,0.42851512,1706821200.0,2024-02-01 21:00:00+00:00
439,7,0.42871911,1706824800.0,2024-02-01 22:00:00+00:00
440,7,0.42928012,1706828400.0,2024-02-01 23:00:00+00:00
441,7,0.42966947,1706832000.0,2024-02-02 00:00:00+00:00
442,7,0.42943824,1706835600.0,2024-02-02 01:00:00+00:00
443,7,0.42949437,1706839200.0,2024-02-02 02:00:00+00:00
444,7,0.42947096,1706842800.0,2024-02-02 03:00:00+00:00
445,7,0.42949169,1706846400.0,2024-02-02 04:00:00+00:00
446,7,0.42947192,1706850000.0,2024-02-02 05:00:00+00:00
447,7,0.42897938,1706853600.0,2024-02-02 06:00:00+00:00
448,7,0.42594243,1706857200.0,2024-02-02 07:00:00+00:00
449,7,0.42446518,1706860800.0,2024-02-02 08:00:00+00:00
450,7,0.42445511,1706864400.0,2024-02-02 09:00:00+00:00
451,7,0.41228334,1706868000.0,2024-02-02 10:00:00+00:00
452,7,0.40894156,1706871600.0,2024-02-02 11:00:00+00:00
453,7,0.40878911,1706875200.0,2024-02-02 12:00:00+00:00
454,7,0.40832063,1706878800.0,2024-02-02 13:00:00+00:00
455,7,0.41124610,1706882400.0,2024-02-02 14:00:00+00:00
456,7,0.41124551,1706886000.0,2024-02-02 15:00:00+00:00
457,7,0.41050132,1706889600.0,2024-02-02 16:00:00+00:00
458,7,0.40990387,1706893200.0,2024-02-02 17:00:00+00:00
459,7,0.41164707,1706896800.0,2024-02-02 18:00:00+00:00
460,7,0.41081492,1706900400.0,2024-02-02 19:00:00+00:00
461,7,0.41134745,1706904000.0,2024-02-02 20:00:00+00:00
462,7,0.41147083,1706907600.0,2024-02-02 21:00:00+00:00
463,7,0.41070751,1706911200.0,2024-02-02 22:00:00+00:00
464,7,0.41237154,1706914800.0,2024-02-02 23:00:00+00:00
465,7,0.41050099,1706918400.0,2024-02-03 00:00:00+00:00
466,7,0.40954201,1706922000.0,2024-02-03 01:00:00+00:00
467,7,0.41096670,1706925600.0,2024-02-03 02:00:00+00:00
468,7,0.41110609,1706929200.0,2024-02-03 03:00:00+00:00
469,7,0.41111519,1706932800.0,2024-02-03 04:00:00+00:00
470,7,0.40947916,1706936400.0,2024-02-03 05:00:00+00:00
471,7,0.40956459,1706940000.0,2024-02-03 06:00:00+00:00
472,7,0.40925099,1706943600.0,2024-02-03 07:00:00+00:00
473,7,0.40941573,1706947200.0,2024-02-03 08:00:00+00:00
474,7,0.40802762,1706950800.0,2024-02-03 09:00:00+00:00
475,7,0.40841336,1706954400.0,2024-02-03 10:00:00+00:00
476,7,0.40839261,1706958000.0,2024-02-03 11:00:00+00:00
477,7,0.40975727,1706961600.0,2024-02-03 12:00:00+00:00
478,7,0.40958024,1706965200.0,2024-02-03 13:00:00+00:00
479,7,0.40959848,1706968800.0,2024-02-03 14:00:00+00:00
480,7,0.40991758,1706972400.0,2024-02-03 15:00:00+00:00
481,7,0.40942492,1706976000.0,2024-02-03 16:00:00+00:00
482,7,0.40944189,1706979600.0,2024-02-03 17:00:00+00:00
483,7,0.40952206,1706983200.0,2024-02-03 18:00:00+00:00
484,7,0.41045810,1706986800.0,2024-02-03 19:00:00+00:00
485,7,0.41067938,1706990400.0,2024-02-03 20:00:00+00:00
486,7,0.41068126,1706994000.0,2024-02-03 21:00:00+00:00
487,7,0.41021824,1706997600.0,2024-02-03 22:00:00+00:00
488,7,0.41026179,1707001200.0,2024-02-03 23:00:00+00:00
489,7,0.41028737,1707004800.0,2024-02-04 00:00:00+00:00
490,7,0.40877167,1707008400.0,2024-02-04 01:00:00+00:00
491,7,0.40914532,1707012000.0,2024-02-04 02:00:00+00:00
492,7,0.40848010,1707015600.0,2024-02-04 03:00:00+00:00
493,7,0.40514120,1707019200.0,2024-02-04 04:00:00+00:00
494,7,0.40351981,1707022800.0,2024-02-04 05:00:00+00:00
495,7,0.40343233,1707026400.0,2024-02-04 06:00:00+00:00
496,7,0.40494701,1707030000.0,2024-02-04 07:00:00+00:00
497,7,0.40494664,1707033600.0,2024-02-04 08:00:00+00:00
498,7,0.40397968,1707037200.0,2024-02-04 09:00:00+00:00
499,7,0.40601081,1707040800.0,2024-02-04 10:00:00+00:00
500,7,0.40423683,1707044400.0,2024-02-04 11:00:00+00:00
501,7,0.40423993,1707048000.0,2024-02-04 12:00:00+00:00
502,7,0.40425681,1707051600.0,2024-02-04 13:00:00+00:00
503,7,0.40266466,1707055200.0,2024-02-04 14:00:00+00:00
504,7,0.40301406,1707058800.0,2024-02-04 15:00:00+00:00
505,7,0.40286470,1707062400.0,2024-02-04 16:00:00+00:00
506,7,0.40254209,1707066000.0,2024-02-04 17:00:00+00:00
507,7,0.40169628,1707069600.0,2024-02-04 18:00:00+00:00
508,7,0.40290875,1707073200.0,2024-02-04 19:00:00+00:00
509,7,0.40493220,1707076800.0,2024-02-04 20:00:00+00:00
510,7,0.41180558,1707080400.0,2024-02-04 21:00:00+00:00
511,7,0.40953594,1707084000.0,2024-02-04 22:00:00+00:00
512,7,0.41077111,1707087600.0,2024-02-04 23:00:00+00:00
513,7,0.41079382,1707091200.0,2024-02-05 00:00:00+00:00
514,7,0.41131850,1707094800.0,2024-02-05 01:00:00+00:00
515,7,0.41116699,1707098400.0,2024-02-05 02:00:00+00:00
516,7,0.41109059,1707102000.0,2024-02-05 03:00:00+00:00
517,7,0.41349272,1707105600.0,2024-02-05 04:00:00+00:00
518,7,0.41332354,1707109200.0,2024-02-05 05:00:00+00:00
519,7,0.41325217,1707112800.0,2024-02-05 06:00:00+00:00
520,7,0.41278595,1707116400.0,2024-02-05 07:00:00+00:00
521,7,0.41357135,1707120000.0,2024-02-05 08:00:00+00:00
522,7,0.41383403,1707123600.0,2024-02-05 09:00:00+00:00
523,7,0.41383177,1707127200.0,2024-02-05 10:00:00+00:00
524,7,0.41220251,1707130800.0,2024-02-05 11:00:00+00:00
525,7,0.41169613,1707134400.0,2024-02-05 12:00:00+00:00
526,7,0.41008575,1707138000.0,2024-02-05 13:00:00+00:00
527,7,0.41030357,1707141600.0,2024-02-05 14:00:00+00:00
528,7,0.39979184,1707145200.0,2024-02-05 15:00:00+00:00
529,7,0.39801801,1707148800.0,2024-02-05 16:00:00+00:00
530,7,0.39797878,1707152400.0,2024-02-05 17:00:00+00:00
531,7,0.39791960,1707156000.0,2024-02-05 18:00:00+00:00
532,7,0.39737486,1707159600.0,2024-02-05 19:00:00+00:00
533,7,0.39632821,1707163200.0,2024-02-05 20:00:00+00:00
534,7,0.39756142,1707166800.0,2024-02-05 21:00:00+00:00
535,7,0.39752027,1707170400.0,2024-02-05 22:00:00+00:00
536,7,0.39753522,1707174000.0,2024-02-05 23:00:00+00:00
537,7,0.39632890,1707177600.0,2024-02-06 00:00:00+00:00
538,7,0.39510250,1707181200.0,2024-02-06 01:00:00+00:00
539,7,0.39526813,1707184800.0,2024-02-06 02:00:00+00:00
540,7,0.39829667,1707188400.0,2024-02-06 03:00:00+00:00
541,7,0.39898727,1707192000.0,2024-02-06 04:00:00+00:00
542,7,0.39855410,1707195600.0,2024-02-06 05:00:00+00:00
543,7,0.39854586,1707199200.0,2024-02-06 06:00:00+00:00
544,7,0.39831769,1707202800.0,2024-02-06 07:00:00+00:00
545,7,0.39939983,1707206400.0,2024-02-06 08:00:00+00:00
546,7,0.40050498,1707210000.0,2024-02-06 09:00:00+00:00
547,7,0.39928638,1707213600.0,2024-02-06 10:00:00+00:00
548,7,0.40005005,1707217200.0,2024-02-06 11:00:00+00:00
549,7,0.39938136,1707220800.0,2024-02-06 12:00:00+00:00
550,7,0.39937458,1707224400.0,2024-02-06 13:00:00+00:00
551,7,0.40037987,1707228000.0,2024-02-06 14:00:00+00:00
552,7,0.39087996,1707231600.0,2024-02-06 15:00:00+00:00
553,7,0.38112857,1707235200.0,2024-02-06 16:00:00+00:00
554,7,0.38131634,1707238800.0,2024-02-06 17:00:00+00:00
555,7,0.38145009,1707242400.0,2024-02-06 18:00:00+00:00
556,7,0.38262982,1707246000.0,2024-02-06 19:00:00+00:00
557,7,0.38545209,1707249600.0,2024-02-06 20:00:00+00:00
558,7,0.38499363,1707253200.0,2024-02-06 21:00:00+00:00
559,7,0.38378236,1707256800.0,2024-02-06 22:00:00+00:00
560,7,0.37447103,1707260400.0,2024-02-06 23:00:00+00:00
561,7,0.37538201,1707264000.0,2024-02-07 00:00:00+00:00
562,7,0.37490774,1707267600.0,2024-02-07 01:00:00+00:00
563,7,0.37469544,1707271200.0,2024-02-07 02:00:00+00:00
564,7,0.37445593,1707274800.0,2024-02-07 03:00:00+00:00
565,7,0.37619142,1707278400.0,2024-02-07 04:00:00+00:00
566,7,0.37623835,1707282000.0,2024-02-07 05:00:00+00:00
567,7,0.37588115,1707285600.0,2024-02-07 06:00:00+00:00
568,7,0.37506618,1707289200.0,2024-02-07 07:00:00+00:00
569,7,0.37503345,1707292800.0,2024-02-07 08:00:00+00:00
570,7,0.36511460,1707296400.0,2024-02-07 09:00:00+00:00
571,7,0.35508781,1707300000.0,2024-02-07 10:00:00+00:00
572,7,0.35517057,1707303600.0,2024-02-07 11:00:00+00:00
573,7,0.35532736,1707307200.0,2024-02-07 12:00:00+00:00
574,7,0.35610419,1707310800.0,2024-02-07 13:00:00+00:00
575,7,0.35574019,1707314400.0,2024-02-07 14:00:00+00:00
576,7,0.34971584,1707318000.0,2024-02-07 15:00:00+00:00
577,7,0.34596092,1707321600.0,2024-02-07 16:00:00+00:00
578,7,0.35623711,1707325200.0,2024-02-07 17:00:00+00:00
579,7,0.35612885,1707328800.0,2024-02-07 18:00:00+00:00
580,7,0.35456651,1707332400.0,2024-02-07 19:00:00+00:00
581,7,0.33604622,1707336000.0,2024-02-07 20:00:00+00:00
582,7,0.33916917,1707339600.0,2024-02-07 21:00:00+00:00
583,7,0.33988537,1707343200.0,2024-02-07 22:00:00+00:00
584,7,0.34012873,1707346800.0,2024-02-07 23:00:00+00:00
585,7,0.34014203,1707350400.0,2024-02-08 00:00:00+00:00
586,7,0.31728115,1707354000.0,2024-02-08 01:00:00+00:00
587,7,0.31465315,1707357600.0,2024-02-08 02:00:00+00:00
588,7,0.31531354,1707361200.0,2024-02-08 03:00:00+00:00
589,7,0.31512617,1707364800.0,2024-02-08 04:00:00+00:00
590,7,0.31551692,1707368400.0,2024-02-08 05:00:00+00:00
591,7,0.31543309,1707372000.0,2024-02-08 06:00:00+00:00
592,7,0.31552360,1707375600.0,2024-02-08 07:00:00+00:00
593,7,0.31551966,1707379200.0,2024-02-08 08:00:00+00:00
594,7,0.31515951,1707382800.0,2024-02-08 09:00:00+00:00
595,7,0.31515524,1707386400.0,2024-02-08 10:00:00+00:00
596,7,0.31511117,1707390000.0,2024-02-08 11:00:00+00:00
597,7,0.31491537,1707393600.0,2024-02-08 12:00:00+00:00
598,7,0.31512103,1707397200.0,2024-02-08 13:00:00+00:00
599,7,0.30514995,1707400800.0,2024-02-08 14:00:00+00:00
600,7,0.30619634,1707404400.0,2024-02-08 15:00:00+00:00
601,7,0.30921689,1707408000.0,2024-02-08 16:00:00+00:00
602,7,0.31918177,1707411600.0,2024-02-08 17:00:00+00:00
603,7,0.31785494,1707415200.0,2024-02-08 18:00:00+00:00
604,7,0.31724186,1707418800.0,2024-02-08 19:00:00+00:00
605,7,0.31796765,1707422400.0,2024-02-08 20:00:00+00:00
606,7,0.31811742,1707426000.0,2024-02-08 21:00:00+00:00
607,7,0.31722571,1707429600.0,2024-02-08 22:00:00+00:00
608,7,0.31665133,1707433200.0,2024-02-08 23:00:00+00:00
609,7,0.31654313,1707436800.0,2024-02-09 00:00:00+00:00
610,7,0.31630490,1707440400.0,2024-02-09 01:00:00+00:00
611,7,0.31589974,1707444000.0,2024-02-09 02:00:00+00:00
612,7,0.32927278,1707447600.0,2024-02-09 03:00:00+00:00
613,7,0.33056073,1707451200.0,2024-02-09 04:00:00+00:00
614,7,0.33025163,1707454800.0,2024-02-09 05:00:00+00:00
615,7,0.33060760,1707458400.0,2024-02-09 06:00:00+00:00
616,7,0.33092914,1707462000.0,2024-02-09 07:00:00+00:00
617,7,0.33084273,1707465600.0,2024-02-09 08:00:00+00:00
618,7,0.33706302,1707469200.0,2024-02-09 09:00:00+00:00
619,7,0.33821770,1707472800.0,2024-02-09 10:00:00+00:00
620,7,0.33827667,1707476400.0,2024-02-09 11:00:00+00:00
621,7,0.34709538,1707480000.0,2024-02-09 12:00:00+00:00
622,7,0.33974162,1707483600.0,2024-02-09 13:00:00+00:00
623,7,0.33982783,1707487200.0,2024-02-09 14:00:00+00:00
624,7,0.33882697,1707490800.0,2024-02-09 15:00:00+00:00
625,7,0.33762080,1707494400.0,2024-02-09 16:00:00+00:00
626,7,0.33618326,1707498000.0,2024-02-09 17:00:00+00:00
627,7,0.33733322,1707501600.0,2024-02-09 18:00:00+00:00
628,7,0.33697799,1707505200.0,2024-02-09 19:00:00+00:00
629,7,0.34018270,1707508800.0,2024-02-09 20:00:00+00:00
630,7,0.34022821,1707512400.0,2024-02-09 21:00:00+00:00
631,7,0.34017937,1707516000.0,2024-02-09 22:00:00+00:00
632,7,0.34114058,1707519600.0,2024-02-09 23:00:00+00:00
633,7,0.34221485,1707523200.0,2024-02-10 00:00:00+00:00
634,7,0.34051422,1707526800.0,2024-02-10 01:00:00+00:00
635,7,0.34172817,1707530400.0,2024-02-10 02:00:00+00:00
636,7,0.34230619,1707534000.0,2024-02-10 03:00:00+00:00
637,7,0.34257833,1707537600.0,2024-02-10 04:00:00+00:00
638,7,0.34310451,1707541200.0,2024-02-10 05:00:00+00:00
639,7,0.34294308,1707544800.0,2024-02-10 06:00:00+00:00
640,7,0.34219289,1707548400.0,2024-02-10 07:00:00+00:00
641,7,0.34276737,1707552000.0,2024-02-10 08:00:00+00:00
642,7,0.34374445,1707555600.0,2024-02-10 09:00:00+00:00
643,7,0.34370890,1707559200.0,2024-02-10 10:00:00+00:00
644,7,0.34420262,1707562800.0,2024-02-10 11:00:00+00:00
645,7,0.34486178,1707566400.0,2024-02-10 12:00:00+00:00
646,7,0.34500158,1707570000.0,2024-02-10 13:00:00+00:00
647,7,0.34446116,1707573600.0,2024-02-10 14:00:00+00:00
648,7,0.34447069,1707577200.0,2024-02-10 15:00:00+00:00
649,7,0.34458844,1707580800.0,2024-02-10 16:00:00+00:00
650,7,0.34452473,1707584400.0,2024-02-10 17:00:00+00:00
651,7,0.34346031,1707588000.0,2024-02-10 18:00:00+00:00
652,7,0.34358340,1707591600.0,2024-02-10 19:00:00+00:00
653,7,0.34381096,1707595200.0,2024-02-10 20:00:00+00:00
654,7,0.34434999,1707598800.0,2024-02-10 21:00:00+00:00
655,7,0.34431972,1707602400.0,2024-02-10 22:00:00+00:00
656,7,0.34737500,1707606000.0,2024-02-10 23:00:00+00:00
657,7,0.34747336,1707609600.0,2024-02-11 00:00:00+00:00
658,7,0.34725975,1707613200.0,2024-02-11 01:00:00+00:00
659,7,0.34718304,1707616800.0,2024-02-11 02:00:00+00:00
660,7,0.34719656,1707620400.0,2024-02-11 03:00:00+00:00
661,7,0.35216592,1707624000.0,2024-02-11 04:00:00+00:00
662,7,0.35405366,1707627600.0,2024-02-11 05:00:00+00:00
663,7,0.35186212,1707631200.0,2024-02-11 06:00:00+00:00
664,7,0.35221780,1707634800.0,2024-02-11 07:00:00+00:00
665,7,0.35241938,1707638400.0,2024-02-11 08:00:00+00:00
666,7,0.35081433,1707642000.0,2024-02-11 09:00:00+00:00
667,7,0.35066477,1707645600.0,2024-02-11 10:00:00+00:00
668,7,0.35057785,1707649200.0,2024-02-11 11:00:00+00:00
669,7,0.35114225,1707652800.0,2024-02-11 12:00:00+00:00
670,7,0.35226396,1707656400.0,2024-02-11 13:00:00+00:00
671,7,0.35372674,1707660000.0,2024-02-11 14:00:00+00:00
672,7,0.35372993,1707663600.0,2024-02-11 15:00:00+00:00
673,7,0.35429594,1707667200.0,2024-02-11 16:00:00+00:00
674,7,0.35428703,1707670800.0,2024-02-11 17:00:00+00:00
675,7,0.35182087,1707674400.0,2024-02-11 18:00:00+00:00
676,7,0.34855030,1707678000.0,2024-02-11 19:00:00+00:00
677,7,0.34111163,1707681600.0,2024-02-11 20:00:00+00:00
678,7,0.34248005,1707685200.0,2024-02-11 21:00:00+00:00
679,7,0.34016268,1707688800.0,2024-02-11 22:00:00+00:00
680,7,0.34047759,1707692400.0,2024-02-11 23:00:00+00:00
681,7,0.33920613,1707696000.0,2024-02-12 00:00:00+00:00
682,7,0.33960697,1707699600.0,2024-02-12 01:00:00+00:00
683,7,0.33949379,1707703200.0,2024-02-12 02:00:00+00:00
684,7,0.33903099,1707706800.0,2024-02-12 03:00:00+00:00
685,7,0.33915018,1707710400.0,2024-02-12 04:00:00+00:00
686,7,0.33964106,1707714000.0,2024-02-12 05:00:00+00:00
687,7,0.33938493,1707717600.0,2024-02-12 06:00:00+00:00
688,7,0.33846832,1707721200.0,2024-02-12 07:00:00+00:00
689,7,0.33728284,1707724800.0,2024-02-12 08:00:00+00:00
690,7,0.33936851,1707728400.0,2024-02-12 09:00:00+00:00
691,7,0.34172369,1707732000.0,2024-02-12 10:00:00+00:00
692,7,0.34138289,1707735600.0,2024-02-12 11:00:00+00:00
693,7,0.34151480,1707739200.0,2024-02-12 12:00:00+00:00
694,7,0.34130028,1707742800.0,2024-02-12 13:00:00+00:00
695,7,0.33923585,1707746400.0,2024-02-12 14:00:00+00:00
696,7,0.35222623,1707750000.0,2024-02-12 15:00:00+00:00
697,7,0.36161765,1707753600.0,2024-02-12 16:00:00+00:00
698,7,0.36218991,1707757200.0,2024-02-12 17:00:00+00:00
699,7,0.39440810,1707760800.0,2024-02-12 18:00:00+00:00
700,7,0.39539260,1707764400.0,2024-02-12 19:00:00+00:00
701,7,0.39522858,1707768000.0,2024-02-12 20:00:00+00:00
702,7,0.40332598,1707771600.0,2024-02-12 21:00:00+00:00
703,7,0.40457037,1707775200.0,2024-02-12 22:00:00+00:00
704,7,0.40839569,1707778800.0,2024-02-12 23:00:00+00:00
705,7,0.40843418,1707782400.0,2024-02-13 00:00:00+00:00
706,7,0.40867333,1707786000.0,2024-02-13 01:00:00+00:00
707,7,0.40643325,1707789600.0,2024-02-13 02:00:00+00:00
708,7,0.41100766,1707793200.0,2024-02-13 03:00:00+00:00
709,7,0.41338744,1707796800.0,2024-02-13 04:00:00+00:00
710,7,0.41343942,1707800400.0,2024-02-13 05:00:00+00:00
711,7,0.41352525,1707804000.0,2024-02-13 06:00:00+00:00
712,7,0.41331936,1707807600.0,2024-02-13 07:00:00+00:00
713,7,0.41245691,1707811200.0,2024-02-13 08:00:00+00:00
714,7,0.41361323,1707814800.0,2024-02-13 09:00:00+00:00
715,7,0.41375527,1707818400.0,2024-02-13 10:00:00+00:00
716,7,0.41478846,1707822000.0,2024-02-13 11:00:00+00:00
717,7,0.41598574,1707825600.0,2024-02-13 12:00:00+00:00
718,7,0.41563546,1707829200.0,2024-02-13 13:00:00+00:00
719,7,0.42537299,1707832800.0,2024-02-13 14:00:00+00:00
720,7,0.42657868,1707836400.0,2024-02-13 15:00:00+00:00
721,7,0.42668382,1707840000.0,2024-02-13 16:00:00+00:00
722,7,0.43416611,1707843600.0,2024-02-13 17:00:00+00:00
723,7,0.43548827,1707847200.0,2024-02-13 18:00:00+00:00
724,7,0.43418988,1707850800.0,2024-02-13 19:00:00+00:00
725,7,0.43775069,1707854400.0,2024-02-13 20:00:00+00:00
726,7,0.43990681,1707858000.0,2024-02-13 21:00:00+00:00
727,7,0.43993643,1707861600.0,2024-02-13 22:00:00+00:00
728,7,0.43881921,1707865200.0,2024-02-13 23:00:00+00:00
729,7,0.43861229,1707868800.0,2024-02-14 00:00:00+00:00
730,7,0.43927126,1707872400.0,2024-02-14 01:00:00+00:00
731,7,0.44017342,1707876000.0,2024-02-14 02:00:00+00:00
732,7,0.43911592,1707879600.0,2024-02-14 03:00:00+00:00
733,7,0.43881772,1707883200.0,2024-02-14 04:00:00+00:00
734,7,0.43988344,1707886800.0,2024-02-14 05:00:00+00:00
735,7,0.44119013,1707890400.0,2024-02-14 06:00:00+00:00
736,7,0.44115987,1707894000.0,2024-02-14 07:00:00+00:00
737,7,0.44143910,1707897600.0,2024-02-14 08:00:00+00:00
738,7,0.46293698,1707901200.0,2024-02-14 09:00:00+00:00
739,7,0.47019450,1707904800.0,2024-02-14 10:00:00+00:00
740,7,0.47021373,1707908400.0,2024-02-14 11:00:00+00:00
741,7,0.46938605,1707912000.0,2024-02-14 12:00:00+00:00
742,7,0.47189756,1707915600.0,2024-02-14 13:00:00+00:00
743,7,0.47490034,1707919200.0,2024-02-14 14:00:00+00:00
744,7,0.47531622,1707922800.0,2024-02-14 15:00:00+00:00
745,7,0.46964551,1707926400.0,2024-02-14 16:00:00+00:00
746,7,0.46979436,1707930000.0,2024-02-14 17:00:00+00:00
747,7,0.46947128,1707933600.0,2024-02-14 18:00:00+00:00
748,7,0.46980827,1707937200.0,2024-02-14 19:00:00+00:00
749,7,0.46744962,1707940800.0,2024-02-14 20:00:00+00:00
750,7,0.46639019,1707944400.0,2024-02-14 21:00:00+00:00
751,7,0.46701925,1707948000.0,2024-02-14 22:00:00+00:00
752,7,0.46749238,1707951600.0,2024-02-14 23:00:00+00:00
753,7,0.46693376,1707955200.0,2024-02-15 00:00:00+00:00
754,7,0.47859455,1707958800.0,2024-02-15 01:00:00+00:00
755,7,0.48984462,1707962400.0,2024-02-15 02:00:00+00:00
756,7,0.49003146,1707966000.0,2024-02-15 03:00:00+00:00
757,7,0.49030700,1707969600.0,2024-02-15 04:00:00+00:00
758,7,0.49036284,1707973200.0,2024-02-15 05:00:00+00:00
759,7,0.49534720,1707976800.0,2024-02-15 06:00:00+00:00
760,7,0.49547041,1707980400.0,2024-02-15 07:00:00+00:00
761,7,0.49585996,1707984000.0,2024-02-15 08:00:00+00:00
762,7,0.49610232,1707987600.0,2024-02-15 09:00:00+00:00
763,7,0.49633882,1707991200.0,2024-02-15 10:00:00+00:00
764,7,0.49673231,1707994800.0,2024-02-15 11:00:00+00:00
765,7,0.49718213,1707998400.0,2024-02-15 12:00:00+00:00
766,7,0.49720914,1708002000.0,2024-02-15 13:00:00+00:00
767,7,0.49677478,1708005600.0,2024-02-15 14:00:00+00:00
768,7,0.50531104,1708009200.0,2024-02-15 15:00:00+00:00
769,7,0.50230020,1708012800.0,2024-02-15 16:00:00+00:00
770,7,0.50224184,1708016400.0,2024-02-15 17:00:00+00:00
771,7,0.50384258,1708020000.0,2024-02-15 18:00:00+00:00
772,7,0.50303805,1708023600.0,2024-02-15 19:00:00+00:00
773,7,0.50326418,1708027200.0,2024-02-15 20:00:00+00:00
774,7,0.50351503,1708030800.0,2024-02-15 21:00:00+00:00
775,7,0.51218685,1708034400.0,2024-02-15 22:00:00+00:00
776,7,0.51357652,1708038000.0,2024-02-15 23:00:00+00:00
777,7,0.51389291,1708041600.0,2024-02-16 00:00:00+00:00
778,7,0.51502021,1708045200.0,2024-02-16 01:00:00+00:00
779,7,0.50729069,1708048800.0,2024-02-16 02:00:00+00:00
780,7,0.50606251,1708052400.0,2024-02-16 03:00:00+00:00
781,7,0.50595625,1708056000.0,2024-02-16 04:00:00+00:00
782,7,0.50646532,1708059600.0,2024-02-16 05:00:00+00:00
783,7,0.50606412,1708063200.0,2024-02-16 06:00:00+00:00
784,7,0.50690261,1708066800.0,2024-02-16 07:00:00+00:00
785,7,0.50566989,1708070400.0,2024-02-16 08:00:00+00:00
786,7,0.50475602,1708074000.0,2024-02-16 09:00:00+00:00
787,7,0.50497640,1708077600.0,2024-02-16 10:00:00+00:00
788,7,0.50085640,1708081200.0,2024-02-16 11:00:00+00:00
789,7,0.50040372,1708084800.0,2024-02-16 12:00:00+00:00
790,7,0.50264632,1708088400.0,2024-02-16 13:00:00+00:00
791,7,0.49937287,1708092000.0,2024-02-16 14:00:00+00:00
792,7,0.51217329,1708095600.0,2024-02-16 15:00:00+00:00
793,7,0.51503952,1708099200.0,2024-02-16 16:00:00+00:00
794,7,0.51471593,1708102800.0,2024-02-16 17:00:00+00:00
795,7,0.51524312,1708106400.0,2024-02-16 18:00:00+00:00
796,7,0.51286401,1708110000.0,2024-02-16 19:00:00+00:00
797,7,0.51553949,1708113600.0,2024-02-16 20:00:00+00:00
798,7,0.51647807,1708117200.0,2024-02-16 21:00:00+00:00
799,7,0.51619412,1708120800.0,2024-02-16 22:00:00+00:00
800,7,0.51533856,1708124400.0,2024-02-16 23:00:00+00:00
801,7,0.51609221,1708128000.0,2024-02-17 00:00:00+00:00
802,7,0.51567072,1708131600.0,2024-02-17 01:00:00+00:00
803,7,0.51624399,1708135200.0,2024-02-17 02:00:00+00:00
804,7,0.51607928,1708138800.0,2024-02-17 03:00:00+00:00
805,7,0.51568524,1708142400.0,2024-02-17 04:00:00+00:00
