,period,value,time,start_at
6377,7,0.53062060,1728201600.0,2024-10-06 08:00:00+00:00
6378,7,0.53080832,1728205200.0,2024-10-06 09:00:00+00:00
6379,7,0.53084851,1728208800.0,2024-10-06 10:00:00+00:00
6380,7,0.53048079,1728212400.0,2024-10-06 11:00:00+00:00
6381,7,0.53087745,1728216000.0,2024-10-06 12:00:00+00:00
6382,7,0.53011442,1728219600.0,2024-10-06 13:00:00+00:00
6383,7,0.53014427,1728223200.0,2024-10-06 14:00:00+00:00
6384,7,0.53311684,1728226800.0,2024-10-06 15:00:00+00:00
6385,7,0.53331117,1728230400.0,2024-10-06 16:00:00+00:00
6386,7,0.53392577,1728234000.0,2024-10-06 17:00:00+00:00
6387,7,0.53421924,1728237600.0,2024-10-06 18:00:00+00:00
6388,7,0.53435921,1728241200.0,2024-10-06 19:00:00+00:00
6389,7,0.53431241,1728244800.0,2024-10-06 20:00:00+00:00
6390,7,0.53399584,1728248400.0,2024-10-06 21:00:00+00:00
6391,7,0.53649621,1728252000.0,2024-10-06 22:00:00+00:00
6392,7,0.53833583,1728255600.0,2024-10-06 23:00:00+00:00
6393,7,0.53862263,1728259200.0,2024-10-07 00:00:00+00:00
6394,7,0.55162453,1728262800.0,2024-10-07 01:00:00+00:00
6395,7,0.55218213,1728266400.0,2024-10-07 02:00:00+00:00
6396,7,0.55066505,1728270000.0,2024-10-07 03:00:00+00:00
6397,7,0.55127498,1728273600.0,2024-10-07 04:00:00+00:00
6398,7,0.55112386,1728277200.0,2024-10-07 05:00:00+00:00
6399,7,0.55094303,1728280800.0,2024-10-07 06:00:00+00:00
6400,7,0.55069064,1728284400.0,2024-10-07 07:00:00+00:00
6401,7,0.55121372,1728288000.0,2024-10-07 08:00:00+00:00
6402,7,0.54378540,1728291600.0,2024-10-07 09:00:00+00:00
6403,7,0.54816027,1728295200.0,2024-10-07 10:00:00+00:00
6404,7,0.54447529,1728298800.0,2024-10-07 11:00:00+00:00
6405,7,0.55018115,1728302400.0,2024-10-07 12:00:00+00:00
6406,7,0.55037589,1728306000.0,2024-10-07 13:00:00+00:00
6407,7,0.55023190,1728309600.0,2024-10-07 14:00:00+00:00
6408,7,0.55316325,1728313200.0,2024-10-07 15:00:00+00:00
6409,7,0.55694647,1728316800.0,2024-10-07 16:00:00+00:00
6410,7,0.55684576,1728320400.0,2024-10-07 17:00:00+00:00
6411,7,0.55422208,1728324000.0,2024-10-07 18:00:00+00:00
6412,7,0.57327032,1728327600.0,2024-10-07 19:00:00+00:00
6413,7,0.57415164,1728331200.0,2024-10-07 20:00:00+00:00
6414,7,0.57415855,1728334800.0,2024-10-07 21:00:00+00:00
6415,7,0.57524292,1728338400.0,2024-10-07 22:00:00+00:00
6416,7,0.58550548,1728342000.0,2024-10-07 23:00:00+00:00
6417,7,0.58394685,1728345600.0,2024-10-08 00:00:00+00:00
6418,7,0.58557694,1728349200.0,2024-10-08 01:00:00+00:00
6419,7,0.58558117,1728352800.0,2024-10-08 02:00:00+00:00
6420,7,0.58575805,1728356400.0,2024-10-08 03:00:00+00:00
6421,7,0.58445369,1728360000.0,2024-10-08 04:00:00+00:00
6422,7,0.58438706,1728363600.0,2024-10-08 05:00:00+00:00
6423,7,0.58286901,1728367200.0,2024-10-08 06:00:00+00:00
6424,7,0.58293687,1728370800.0,2024-10-08 07:00:00+00:00
6425,7,0.58313246,1728374400.0,2024-10-08 08:00:00+00:00
6426,7,0.58300461,1728378000.0,2024-10-08 09:00:00+00:00
6427,7,0.58328695,1728381600.0,2024-10-08 10:00:00+00:00
6428,7,0.58289760,1728385200.0,2024-10-08 11:00:00+00:00
6429,7,0.58348056,1728388800.0,2024-10-08 12:00:00+00:00
6430,7,0.57347113,1728392400.0,2024-10-08 13:00:00+00:00
6431,7,0.56996862,1728396000.0,2024-10-08 14:00:00+00:00
6432,7,0.56703771,1728399600.0,2024-10-08 15:00:00+00:00
6433,7,0.56733126,1728403200.0,2024-10-08 16:00:00+00:00
6434,7,0.57286148,1728406800.0,2024-10-08 17:00:00+00:00
6435,7,0.57283731,1728410400.0,2024-10-08 18:00:00+00:00
6436,7,0.57186703,1728414000.0,2024-10-08 19:00:00+00:00
6437,7,0.56174452,1728417600.0,2024-10-08 20:00:00+00:00
6438,7,0.55856062,1728421200.0,2024-10-08 21:00:00+00:00
6439,7,0.55746208,1728424800.0,2024-10-08 22:00:00+00:00
6440,7,0.55887731,1728428400.0,2024-10-08 23:00:00+00:00
6441,7,0.55690066,1728432000.0,2024-10-09 00:00:00+00:00
6442,7,0.55468299,1728435600.0,2024-10-09 01:00:00+00:00
6443,7,0.55825025,1728439200.0,2024-10-09 02:00:00+00:00
6444,7,0.55979816,1728442800.0,2024-10-09 03:00:00+00:00
6445,7,0.55974622,1728446400.0,2024-10-09 04:00:00+00:00
6446,7,0.55923769,1728450000.0,2024-10-09 05:00:00+00:00
6447,7,0.55900360,1728453600.0,2024-10-09 06:00:00+00:00
6448,7,0.55924970,1728457200.0,2024-10-09 07:00:00+00:00
6449,7,0.55970323,1728460800.0,2024-10-09 08:00:00+00:00
6450,7,0.55392015,1728464400.0,2024-10-09 09:00:00+00:00
6451,7,0.55420405,1728468000.0,2024-10-09 10:00:00+00:00
6452,7,0.55413520,1728471600.0,2024-10-09 11:00:00+00:00
6453,7,0.55148571,1728475200.0,2024-10-09 12:00:00+00:00
6454,7,0.55011707,1728478800.0,2024-10-09 13:00:00+00:00
6455,7,0.54827716,1728482400.0,2024-10-09 14:00:00+00:00
6456,7,0.54296621,1728486000.0,2024-10-09 15:00:00+00:00
6457,7,0.54744296,1728489600.0,2024-10-09 16:00:00+00:00
6458,7,0.55301565,1728493200.0,2024-10-09 17:00:00+00:00
6459,7,0.52638826,1728496800.0,2024-10-09 18:00:00+00:00
6460,7,0.52666188,1728500400.0,2024-10-09 19:00:00+00:00
6461,7,0.52503133,1728504000.0,2024-10-09 20:00:00+00:00
6462,7,0.55642018,1728507600.0,2024-10-09 21:00:00+00:00
6463,7,0.56052577,1728511200.0,2024-10-09 22:00:00+00:00
6464,7,0.55801595,1728514800.0,2024-10-09 23:00:00+00:00
6465,7,0.55756103,1728518400.0,2024-10-10 00:00:00+00:00
6466,7,0.55648106,1728522000.0,2024-10-10 01:00:00+00:00
6467,7,0.55816797,1728525600.0,2024-10-10 02:00:00+00:00
6468,7,0.55772119,1728529200.0,2024-10-10 03:00:00+00:00
6469,7,0.55769801,1728532800.0,2024-10-10 04:00:00+00:00
6470,7,0.55608541,1728536400.0,2024-10-10 05:00:00+00:00
6471,7,0.55669854,1728540000.0,2024-10-10 06:00:00+00:00
6472,7,0.55176045,1728543600.0,2024-10-10 07:00:00+00:00
6473,7,0.54673388,1728547200.0,2024-10-10 08:00:00+00:00
6474,7,0.54639098,1728550800.0,2024-10-10 09:00:00+00:00
6475,7,0.54449069,1728554400.0,2024-10-10 10:00:00+00:00
6476,7,0.54294510,1728558000.0,2024-10-10 11:00:00+00:00
6477,7,0.54363651,1728561600.0,2024-10-10 12:00:00+00:00
6478,7,0.54629057,1728565200.0,2024-10-10 13:00:00+00:00
6479,7,0.53839263,1728568800.0,2024-10-10 14:00:00+00:00
6480,7,0.53364528,1728572400.0,2024-10-10 15:00:00+00:00
6481,7,0.53581097,1728576000.0,2024-10-10 16:00:00+00:00
6482,7,0.53408126,1728579600.0,2024-10-10 17:00:00+00:00
6483,7,0.53762249,1728583200.0,2024-10-10 18:00:00+00:00
6484,7,0.53906666,1728586800.0,2024-10-10 19:00:00+00:00
6485,7,0.53883924,1728590400.0,2024-10-10 20:00:00+00:00
6486,7,0.53825467,1728594000.0,2024-10-10 21:00:00+00:00
6487,7,0.54097506,1728597600.0,2024-10-10 22:00:00+00:00
6488,7,0.54160092,1728601200.0,2024-10-10 23:00:00+00:00
6489,7,0.54135459,1728604800.0,2024-10-11 00:00:00+00:00
6490,7,0.52901146,1728608400.0,2024-10-11 01:00:00+00:00
6491,7,0.53214559,1728612000.0,2024-10-11 02:00:00+00:00
6492,7,0.53246280,1728615600.0,2024-10-11 03:00:00+00:00
6493,7,0.53303169,1728619200.0,2024-10-11 04:00:00+00:00
6494,7,0.53237831,1728622800.0,2024-10-11 05:00:00+00:00
6495,7,0.53180780,1728626400.0,2024-10-11 06:00:00+00:00
6496,7,0.53167135,1728630000.0,2024-10-11 07:00:00+00:00
6497,7,0.53182091,1728633600.0,2024-10-11 08:00:00+00:00
6498,7,0.53177919,1728637200.0,2024-10-11 09:00:00+00:00
6499,7,0.53291590,1728640800.0,2024-10-11 10:00:00+00:00
6500,7,0.53193058,1728644400.0,2024-10-11 11:00:00+00:00
6501,7,0.53099164,1728648000.0,2024-10-11 12:00:00+00:00
6502,7,0.52838885,1728651600.0,2024-10-11 13:00:00+00:00
6503,7,0.52746423,1728655200.0,2024-10-11 14:00:00+00:00
6504,7,0.50487585,1728658800.0,2024-10-11 15:00:00+00:00
6505,7,0.50361273,1728662400.0,2024-10-11 16:00:00+00:00
6506,7,0.50088445,1728666000.0,2024-10-11 17:00:00+00:00
6507,7,0.49960335,1728669600.0,2024-10-11 18:00:00+00:00
6508,7,0.49965871,1728673200.0,2024-10-11 19:00:00+00:00
6509,7,0.50122991,1728676800.0,2024-10-11 20:00:00+00:00
6510,7,0.50104898,1728680400.0,2024-10-11 21:00:00+00:00
6511,7,0.50134525,1728684000.0,2024-10-11 22:00:00+00:00
6512,7,0.50202770,1728687600.0,2024-10-11 23:00:00+00:00
6513,7,0.50108970,1728691200.0,2024-10-12 00:00:00+00:00
6514,7,0.50083970,1728694800.0,2024-10-12 01:00:00+00:00
6515,7,0.49838007,1728698400.0,2024-10-12 02:00:00+00:00
6516,7,0.49885141,1728702000.0,2024-10-12 03:00:00+00:00
6517,7,0.49861235,1728705600.0,2024-10-12 04:00:00+00:00
6518,7,0.49761465,1728709200.0,2024-10-12 05:00:00+00:00
6519,7,0.49728746,1728712800.0,2024-10-12 06:00:00+00:00
6520,7,0.49655781,1728716400.0,2024-10-12 07:00:00+00:00
6521,7,0.49639233,1728720000.0,2024-10-12 08:00:00+00:00
6522,7,0.49614157,1728723600.0,2024-10-12 09:00:00+00:00
6523,7,0.49580381,1728727200.0,2024-10-12 10:00:00+00:00
6524,7,0.49665468,1728730800.0,2024-10-12 11:00:00+00:00
6525,7,0.49650316,1728734400.0,2024-10-12 12:00:00+00:00
6526,7,0.49521413,1728738000.0,2024-10-12 13:00:00+00:00
6527,7,0.49517229,1728741600.0,2024-10-12 14:00:00+00:00
6528,7,0.49596296,1728745200.0,2024-10-12 15:00:00+00:00
6529,7,0.49494933,1728748800.0,2024-10-12 16:00:00+00:00
6530,7,0.49481778,1728752400.0,2024-10-12 17:00:00+00:00
6531,7,0.49450275,1728756000.0,2024-10-12 18:00:00+00:00
6532,7,0.49451748,1728759600.0,2024-10-12 19:00:00+00:00
6533,7,0.49438400,1728763200.0,2024-10-12 20:00:00+00:00
6534,7,0.49346472,1728766800.0,2024-10-12 21:00:00+00:00
6535,7,0.49213539,1728770400.0,2024-10-12 22:00:00+00:00
6536,7,0.49247216,1728774000.0,2024-10-12 23:00:00+00:00
6537,7,0.49343453,1728777600.0,2024-10-13 00:00:00+00:00
6538,7,0.49248578,1728781200.0,2024-10-13 01:00:00+00:00
6539,7,0.49314598,1728784800.0,2024-10-13 02:00:00+00:00
6540,7,0.49310114,1728788400.0,2024-10-13 03:00:00+00:00
6541,7,0.49435448,1728792000.0,2024-10-13 04:00:00+00:00
6542,7,0.49455578,1728795600.0,2024-10-13 05:00:00+00:00
6543,7,0.49453887,1728799200.0,2024-10-13 06:00:00+00:00
6544,7,0.49453283,1728802800.0,2024-10-13 07:00:00+00:00
6545,7,0.49443542,1728806400.0,2024-10-13 08:00:00+00:00
6546,7,0.49448362,1728810000.0,2024-10-13 09:00:00+00:00
6547,7,0.49457751,1728813600.0,2024-10-13 10:00:00+00:00
6548,7,0.49438540,1728817200.0,2024-10-13 11:00:00+00:00
6549,7,0.49454470,1728820800.0,2024-10-13 12:00:00+00:00
6550,7,0.49497236,1728824400.0,2024-10-13 13:00:00+00:00
6551,7,0.49070195,1728828000.0,2024-10-13 14:00:00+00:00
6552,7,0.49308014,1728831600.0,2024-10-13 15:00:00+00:00
6553,7,0.49258179,1728835200.0,2024-10-13 16:00:00+00:00
6554,7,0.49431567,1728838800.0,2024-10-13 17:00:00+00:00
6555,7,0.49483890,1728842400.0,2024-10-13 18:00:00+00:00
6556,7,0.49469679,1728846000.0,2024-10-13 19:00:00+00:00
6557,7,0.49617968,1728849600.0,2024-10-13 20:00:00+00:00
6558,7,0.49229954,1728853200.0,2024-10-13 21:00:00+00:00
6559,7,0.49076252,1728856800.0,2024-10-13 22:00:00+00:00
6560,7,0.49023162,1728860400.0,2024-10-13 23:00:00+00:00
6561,7,0.46816569,1728864000.0,2024-10-14 00:00:00+00:00
6562,7,0.46990264,1728867600.0,2024-10-14 01:00:00+00:00
6563,7,0.46926135,1728871200.0,2024-10-14 02:00:00+00:00
6564,7,0.46847061,1728874800.0,2024-10-14 03:00:00+00:00
6565,7,0.51044348,1728878400.0,2024-10-14 04:00:00+00:00
6566,7,0.51373712,1728882000.0,2024-10-14 05:00:00+00:00
6567,7,0.51446616,1728885600.0,2024-10-14 06:00:00+00:00
6568,7,0.51370411,1728889200.0,2024-10-14 07:00:00+00:00
6569,7,0.51408346,1728892800.0,2024-10-14 08:00:00+00:00
6570,7,0.50999294,1728896400.0,2024-10-14 09:00:00+00:00
6571,7,0.50978025,1728900000.0,2024-10-14 10:00:00+00:00
6572,7,0.50432665,1728903600.0,2024-10-14 11:00:00+00:00
6573,7,0.50346490,1728907200.0,2024-10-14 12:00:00+00:00
6574,7,0.50499981,1728910800.0,2024-10-14 13:00:00+00:00
6575,7,0.50206283,1728914400.0,2024-10-14 14:00:00+00:00
6576,7,0.51927236,1728918000.0,2024-10-14 15:00:00+00:00
6577,7,0.52022440,1728921600.0,2024-10-14 16:00:00+00:00
6578,7,0.52214999,1728925200.0,2024-10-14 17:00:00+00:00
6579,7,0.49943799,1728928800.0,2024-10-14 18:00:00+00:00
6580,7,0.49612509,1728932400.0,2024-10-14 19:00:00+00:00
6581,7,0.49668402,1728936000.0,2024-10-14 20:00:00+00:00
6582,7,0.49549876,1728939600.0,2024-10-14 21:00:00+00:00
6583,7,0.48219556,1728943200.0,2024-10-14 22:00:00+00:00
6584,7,0.48984763,1728946800.0,2024-10-14 23:00:00+00:00
6585,7,0.49200296,1728950400.0,2024-10-15 00:00:00+00:00
6586,7,0.49243106,1728954000.0,2024-10-15 01:00:00+00:00
6587,7,0.49182798,1728957600.0,2024-10-15 02:00:00+00:00
6588,7,0.49128662,1728961200.0,2024-10-15 03:00:00+00:00
6589,7,0.49337636,1728964800.0,2024-10-15 04:00:00+00:00
6590,7,0.49230296,1728968400.0,2024-10-15 05:00:00+00:00
6591,7,0.49532163,1728972000.0,2024-10-15 06:00:00+00:00
6592,7,0.49597954,1728975600.0,2024-10-15 07:00:00+00:00
6593,7,0.49620133,1728979200.0,2024-10-15 08:00:00+00:00
6594,7,0.49596968,1728982800.0,2024-10-15 09:00:00+00:00
6595,7,0.49636248,1728986400.0,2024-10-15 10:00:00+00:00
6596,7,0.49581720,1728990000.0,2024-10-15 11:00:00+00:00
6597,7,0.50067286,1728993600.0,2024-10-15 12:00:00+00:00
6598,7,0.49931570,1728997200.0,2024-10-15 13:00:00+00:00
6599,7,0.53188532,1729000800.0,2024-10-15 14:00:00+00:00
6600,7,0.60009783,1729004400.0,2024-10-15 15:00:00+00:00
6601,7,0.59536686,1729008000.0,2024-10-15 16:00:00+00:00
6602,7,0.59759984,1729011600.0,2024-10-15 17:00:00+00:00
6603,7,0.59814872,1729015200.0,2024-10-15 18:00:00+00:00
6604,7,0.59874729,1729018800.0,2024-10-15 19:00:00+00:00
6605,7,0.59872705,1729022400.0,2024-10-15 20:00:00+00:00
6606,7,0.60049645,1729026000.0,2024-10-15 21:00:00+00:00
6607,7,0.60027145,1729029600.0,2024-10-15 22:00:00+00:00
6608,7,0.60043479,1729033200.0,2024-10-15 23:00:00+00:00
6609,7,0.60124037,1729036800.0,2024-10-16 00:00:00+00:00
6610,7,0.59812869,1729040400.0,2024-10-16 01:00:00+00:00
6611,7,0.59944750,1729044000.0,2024-10-16 02:00:00+00:00
6612,7,0.59942823,1729047600.0,2024-10-16 03:00:00+00:00
6613,7,0.59962134,1729051200.0,2024-10-16 04:00:00+00:00
6614,7,0.59956107,1729054800.0,2024-10-16 05:00:00+00:00
6615,7,0.59919978,1729058400.0,2024-10-16 06:00:00+00:00
6616,7,0.59911712,1729062000.0,2024-10-16 07:00:00+00:00
6617,7,0.59905877,1729065600.0,2024-10-16 08:00:00+00:00
6618,7,0.59887687,1729069200.0,2024-10-16 09:00:00+00:00
6619,7,0.59936749,1729072800.0,2024-10-16 10:00:00+00:00
6620,7,0.59927494,1729076400.0,2024-10-16 11:00:00+00:00
6621,7,0.59983863,1729080000.0,2024-10-16 12:00:00+00:00
6622,7,0.59959162,1729083600.0,2024-10-16 13:00:00+00:00
6623,7,0.60264483,1729087200.0,2024-10-16 14:00:00+00:00
6624,7,0.59851121,1729090800.0,2024-10-16 15:00:00+00:00
6625,7,0.59268483,1729094400.0,2024-10-16 16:00:00+00:00
6626,7,0.59332118,1729098000.0,2024-10-16 17:00:00+00:00
6627,7,0.59018238,1729101600.0,2024-10-16 18:00:00+00:00
6628,7,0.59031772,1729105200.0,2024-10-16 19:00:00+00:00
6629,7,0.55916315,1729108800.0,2024-10-16 20:00:00+00:00
6630,7,0.55551719,1729112400.0,2024-10-16 21:00:00+00:00
6631,7,0.55542691,1729116000.0,2024-10-16 22:00:00+00:00
6632,7,0.55551022,1729119600.0,2024-10-16 23:00:00+00:00
6633,7,0.55643313,1729123200.0,2024-10-17 00:00:00+00:00
6634,7,0.55480416,1729126800.0,2024-10-17 01:00:00+00:00
6635,7,0.55871341,1729130400.0,2024-10-17 02:00:00+00:00
6636,7,0.56127206,1729134000.0,2024-10-17 03:00:00+00:00
6637,7,0.56273150,1729137600.0,2024-10-17 04:00:00+00:00
6638,7,0.56353166,1729141200.0,2024-10-17 05:00:00+00:00
6639,7,0.56355173,1729144800.0,2024-10-17 06:00:00+00:00
6640,7,0.56195563,1729148400.0,2024-10-17 07:00:00+00:00
6641,7,0.56014721,1729152000.0,2024-10-17 08:00:00+00:00
6642,7,0.56013764,1729155600.0,2024-10-17 09:00:00+00:00
6643,7,0.56035483,1729159200.0,2024-10-17 10:00:00+00:00
6644,7,0.55993384,1729162800.0,2024-10-17 11:00:00+00:00
6645,7,0.55902554,1729166400.0,2024-10-17 12:00:00+00:00
6646,7,0.56024954,1729170000.0,2024-10-17 13:00:00+00:00
6647,7,0.56193278,1729173600.0,2024-10-17 14:00:00+00:00
6648,7,0.55836705,1729177200.0,2024-10-17 15:00:00+00:00
6649,7,0.56026223,1729180800.0,2024-10-17 16:00:00+00:00
6650,7,0.55906538,1729184400.0,2024-10-17 17:00:00+00:00
6651,7,0.55698937,1729188000.0,2024-10-17 18:00:00+00:00
6652,7,0.55921420,1729191600.0,2024-10-17 19:00:00+00:00
6653,7,0.55952514,1729195200.0,2024-10-17 20:00:00+00:00
6654,7,0.55720888,1729198800.0,2024-10-17 21:00:00+00:00
6655,7,0.55649114,1729202400.0,2024-10-17 22:00:00+00:00
6656,7,0.55646106,1729206000.0,2024-10-17 23:00:00+00:00
6657,7,0.55696242,1729209600.0,2024-10-18 00:00:00+00:00
6658,7,0.55453129,1729213200.0,2024-10-18 01:00:00+00:00
6659,7,0.56798932,1729216800.0,2024-10-18 02:00:00+00:00
6660,7,0.56813926,1729220400.0,2024-10-18 03:00:00+00:00
6661,7,0.57221705,1729224000.0,2024-10-18 04:00:00+00:00
6662,7,0.57222308,1729227600.0,2024-10-18 05:00:00+00:00
6663,7,0.57288973,1729231200.0,2024-10-18 06:00:00+00:00
6664,7,0.57268789,1729234800.0,2024-10-18 07:00:00+00:00
6665,7,0.57410662,1729238400.0,2024-10-18 08:00:00+00:00
6666,7,0.57364223,1729242000.0,2024-10-18 09:00:00+00:00
6667,7,0.57507788,1729245600.0,2024-10-18 10:00:00+00:00
6668,7,0.57505758,1729249200.0,2024-10-18 11:00:00+00:00
6669,7,0.57501678,1729252800.0,2024-10-18 12:00:00+00:00
6670,7,0.57508366,1729256400.0,2024-10-18 13:00:00+00:00
6671,7,0.57571953,1729260000.0,2024-10-18 14:00:00+00:00
6672,7,0.57598339,1729263600.0,2024-10-18 15:00:00+00:00
6673,7,0.57631986,1729267200.0,2024-10-18 16:00:00+00:00
6674,7,0.57551087,1729270800.0,2024-10-18 17:00:00+00:00
6675,7,0.57554154,1729274400.0,2024-10-18 18:00:00+00:00
6676,7,0.57594431,1729278000.0,2024-10-18 19:00:00+00:00
6677,7,0.57705785,1729281600.0,2024-10-18 20:00:00+00:00
6678,7,0.57715332,1729285200.0,2024-10-18 21:00:00+00:00
6679,7,0.57606368,1729288800.0,2024-10-18 22:00:00+00:00
6680,7,0.57640714,1729292400.0,2024-10-18 23:00:00+00:00
6681,7,0.57642969,1729296000.0,2024-10-19 00:00:00+00:00
6682,7,0.57651784,1729299600.0,2024-10-19 01:00:00+00:00
6683,7,0.57611060,1729303200.0,2024-10-19 02:00:00+00:00
6684,7,0.57669772,1729306800.0,2024-10-19 03:00:00+00:00
6685,7,0.57649231,1729310400.0,2024-10-19 04:00:00+00:00
6686,7,0.57679892,1729314000.0,2024-10-19 05:00:00+00:00
6687,7,0.57693107,1729317600.0,2024-10-19 06:00:00+00:00
6688,7,0.57703218,1729321200.0,2024-10-19 07:00:00+00:00
6689,7,0.57714244,1729324800.0,2024-10-19 08:00:00+00:00
6690,7,0.57718977,1729328400.0,2024-10-19 09:00:00+00:00
6691,7,0.57656761,1729332000.0,2024-10-19 10:00:00+00:00
6692,7,0.57678070,1729335600.0,2024-10-19 11:00:00+00:00
6693,7,0.57724520,1729339200.0,2024-10-19 12:00:00+00:00
6694,7,0.57757482,1729342800.0,2024-10-19 13:00:00+00:00
6695,7,0.57716569,1729346400.0,2024-10-19 14:00:00+00:00
6696,7,0.57823619,1729350000.0,2024-10-19 15:00:00+00:00
6697,7,0.57830125,1729353600.0,2024-10-19 16:00:00+00:00
6698,7,0.57865520,1729357200.0,2024-10-19 17:00:00+00:00
6699,7,0.57829924,1729360800.0,2024-10-19 18:00:00+00:00
6700,7,0.57827607,1729364400.0,2024-10-19 19:00:00+00:00
6701,7,0.57822414,1729368000.0,2024-10-19 20:00:00+00:00
6702,7,0.57776841,1729371600.0,2024-10-19 21:00:00+00:00
6703,7,0.57746929,1729375200.0,2024-10-19 22:00:00+00:00
6704,7,0.57663869,1729378800.0,2024-10-19 23:00:00+00:00
6705,7,0.57672346,1729382400.0,2024-10-20 00:00:00+00:00
6706,7,0.57620360,1729386000.0,2024-10-20 01:00:00+00:00
6707,7,0.57626273,1729389600.0,2024-10-20 02:00:00+00:00
6708,7,0.57507297,1729393200.0,2024-10-20 03:00:00+00:00
6709,7,0.57493460,1729396800.0,2024-10-20 04:00:00+00:00
6710,7,0.57493004,1729400400.0,2024-10-20 05:00:00+00:00
6711,7,0.57496292,1729404000.0,2024-10-20 06:00:00+00:00
6712,7,0.57545763,1729407600.0,2024-10-20 07:00:00+00:00
6713,7,0.57556626,1729411200.0,2024-10-20 08:00:00+00:00
6714,7,0.57549108,1729414800.0,2024-10-20 09:00:00+00:00
6715,7,0.57526090,1729418400.0,2024-10-20 10:00:00+00:00
6716,7,0.57509919,1729422000.0,2024-10-20 11:00:00+00:00
6717,7,0.57484308,1729425600.0,2024-10-20 12:00:00+00:00
6718,7,0.57503307,1729429200.0,2024-10-20 13:00:00+00:00
6719,7,0.57384061,1729432800.0,2024-10-20 14:00:00+00:00
6720,7,0.58805401,1729436400.0,2024-10-20 15:00:00+00:00
6721,7,0.58694634,1729440000.0,2024-10-20 16:00:00+00:00
6722,7,0.58758996,1729443600.0,2024-10-20 17:00:00+00:00
6723,7,0.58750378,1729447200.0,2024-10-20 18:00:00+00:00
6724,7,0.58662384,1729450800.0,2024-10-20 19:00:00+00:00
6725,7,0.58669584,1729454400.0,2024-10-20 20:00:00+00:00
6726,7,0.58728695,1729458000.0,2024-10-20 21:00:00+00:00
6727,7,0.58730765,1729461600.0,2024-10-20 22:00:00+00:00
6728,7,0.59290378,1729465200.0,2024-10-20 23:00:00+00:00
6729,7,0.59062828,1729468800.0,2024-10-21 00:00:00+00:00
6730,7,0.59065536,1729472400.0,2024-10-21 01:00:00+00:00
6731,7,0.59065143,1729476000.0,2024-10-21 02:00:00+00:00
6732,7,0.55748405,1729479600.0,2024-10-21 03:00:00+00:00
6733,7,0.55466463,1729483200.0,2024-10-21 04:00:00+00:00
6734,7,0.55370552,1729486800.0,2024-10-21 05:00:00+00:00
6735,7,0.55367176,1729490400.0,2024-10-21 06:00:00+00:00
6736,7,0.55386905,1729494000.0,2024-10-21 07:00:00+00:00
6737,7,0.55311353,1729497600.0,2024-10-21 08:00:00+00:00
6738,7,0.55303190,1729501200.0,2024-10-21 09:00:00+00:00
6739,7,0.55288291,1729504800.0,2024-10-21 10:00:00+00:00
6740,7,0.55323449,1729508400.0,2024-10-21 11:00:00+00:00
6741,7,0.55121185,1729512000.0,2024-10-21 12:00:00+00:00
6742,7,0.55039258,1729515600.0,2024-10-21 13:00:00+00:00
6743,7,0.53370188,1729519200.0,2024-10-21 14:00:00+00:00
6744,7,0.53259888,1729522800.0,2024-10-21 15:00:00+00:00
6745,7,0.53116941,1729526400.0,2024-10-21 16:00:00+00:00
6746,7,0.53136764,1729530000.0,2024-10-21 17:00:00+00:00
6747,7,0.53133337,1729533600.0,2024-10-21 18:00:00+00:00
6748,7,0.53098783,1729537200.0,2024-10-21 19:00:00+00:00
6749,7,0.53214807,1729540800.0,2024-10-21 20:00:00+00:00
6750,7,0.53208332,1729544400.0,2024-10-21 21:00:00+00:00
6751,7,0.52434634,1729548000.0,2024-10-21 22:00:00+00:00
6752,7,0.52127269,1729551600.0,2024-10-21 23:00:00+00:00
6753,7,0.52170904,1729555200.0,2024-10-22 00:00:00+00:00
6754,7,0.52743704,1729558800.0,2024-10-22 01:00:00+00:00
6755,7,0.52797661,1729562400.0,2024-10-22 02:00:00+00:00
6756,7,0.52699322,1729566000.0,2024-10-22 03:00:00+00:00
6757,7,0.52735700,1729569600.0,2024-10-22 04:00:00+00:00
6758,7,0.52453195,1729573200.0,2024-10-22 05:00:00+00:00
6759,7,0.52340522,1729576800.0,2024-10-22 06:00:00+00:00
6760,7,0.52340252,1729580400.0,2024-10-22 07:00:00+00:00
6761,7,0.52377965,1729584000.0,2024-10-22 08:00:00+00:00
6762,7,0.52547160,1729587600.0,2024-10-22 09:00:00+00:00
6763,7,0.52576781,1729591200.0,2024-10-22 10:00:00+00:00
6764,7,0.52099315,1729594800.0,2024-10-22 11:00:00+00:00
6765,7,0.51910240,1729598400.0,2024-10-22 12:00:00+00:00
6766,7,0.48329589,1729602000.0,2024-10-22 13:00:00+00:00
6767,7,0.39450438,1729605600.0,2024-10-22 14:00:00+00:00
6768,7,0.39717050,1729609200.0,2024-10-22 15:00:00+00:00
6769,7,0.39552032,1729612800.0,2024-10-22 16:00:00+00:00
6770,7,0.39711768,1729616400.0,2024-10-22 17:00:00+00:00
6771,7,0.39894374,1729620000.0,2024-10-22 18:00:00+00:00
6772,7,0.39900902,1729623600.0,2024-10-22 19:00:00+00:00
6773,7,0.39527694,1729627200.0,2024-10-22 20:00:00+00:00
6774,7,0.39304249,1729630800.0,2024-10-22 21:00:00+00:00
6775,7,0.39267926,1729634400.0,2024-10-22 22:00:00+00:00
